session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio
0,0,107,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12
0,15,107,0,553.0,553.0,553.0,4.7,4.7,4.7,0.12
428,5,107,1,165.0,109.0,193.0,0.7,0.1,1.0,0.12
1114,20,107,0,114.17,44.99,189.0,1.37,0.2,3.7,0.13
1600,0,107,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.13
59,5,107,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.13
92,0,107,0,71.85,64.8,78.9,2.5,0.4,4.6,0.12
1078,0,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.12
1162,5,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.12
0,5,107,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12
1169,15,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
245,10,107,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.12
1611,0,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
235,0,107,0,151.0,109.0,193.0,0.55,0.1,1.0,0.12
1257,0,107,0,43.4,17.9,78.9,2.4,0.0,4.7,0.12
699,0,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.12
343,20,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.11
87,15,107,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11
1392,10,107,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.11
104,20,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.11
123,0,107,1,69.5,64.8,78.9,3.2,0.4,4.6,0.11
0,5,107,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12
762,0,107,0,217.35,86.28,327.47,2.46,0.9,3.8,0.12
1256,0,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
0,0,107,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11
1367,0,107,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.11
34,0,107,0,71.85,64.8,78.9,2.5,0.4,4.6,0.11
424,0,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.11
119,0,107,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.11
1238,0,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.12
1948,0,107,1,88.87,59.9,129.0,1.93,0.3,4.5,0.12
1628,0,107,1,107.88,44.99,189.0,1.4,0.2,3.7,0.12
33,20,107,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.13
18,0,107,0,151.0,109.0,193.0,0.55,0.1,1.0,0.13
1594,0,107,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.13
222,15,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.13
1087,0,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.13
1049,15,107,0,43.4,17.9,78.9,2.4,0.0,4.7,0.13
71,20,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.12
55,0,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.12
1372,0,107,1,41.27,17.9,78.9,2.61,0.0,4.7,0.12
536,0,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.13
64,20,107,0,151.0,109.0,193.0,0.55,0.1,1.0,0.13
263,0,107,1,165.0,109.0,193.0,0.7,0.1,1.0,0.13
709,0,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.13
1443,5,107,0,43.4,17.9,78.9,2.4,0.0,4.7,0.13
1279,20,107,0,43.4,17.9,78.9,2.4,0.0,4.7,0.13
1398,5,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.13
211,0,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.13
0,0,107,0,99.99,99.99,99.99,0.5,0.5,0.5,0.13
1455,0,107,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.13
221,10,107,0,71.85,64.8,78.9,2.5,0.4,4.6,0.13
0,5,107,0,553.0,553.0,553.0,4.7,4.7,4.7,0.13
19,10,107,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.13
0,0,107,0,99.99,99.99,99.99,0.5,0.5,0.5,0.12
142,5,107,0,151.0,109.0,193.0,0.55,0.1,1.0,0.12
1098,0,107,0,43.4,17.9,78.9,2.4,0.0,4.7,0.12
1385,0,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.12
271,5,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.12
390,0,107,1,69.5,64.8,78.9,3.2,0.4,4.6,0.12
1533,0,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.13
139,0,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.13
215,0,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.12
1075,20,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.12
0,0,107,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12
219,0,107,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.12
999,5,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.12
607,20,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.12
301,0,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.12
0,10,107,0,99.99,99.99,99.99,0.5,0.5,0.5,0.12
1863,0,107,1,84.35,49.99,139.99,2.71,0.4,4.3,0.12
40,5,107,0,151.0,109.0,193.0,0.55,0.1,1.0,0.12
392,15,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.12
1456,0,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
1557,10,107,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.12
1462,0,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
1370,0,107,0,114.17,44.99,189.0,1.37,0.2,3.7,0.12
1247,0,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.12
1171,0,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.12
332,0,107,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.12
0,0,107,0,553.0,553.0,553.0,4.7,4.7,4.7,0.12
1540,0,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.12
1232,0,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
616,15,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.12
1203,0,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
0,0,107,0,99.99,99.99,99.99,0.5,0.5,0.5,0.12
1550,0,107,0,43.4,17.9,78.9,2.4,0.0,4.7,0.12
1057,20,107,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.12
271,0,107,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.12
0,0,107,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12
1345,0,107,0,79.78,49.99,139.99,2.55,0.4,4.3,0.12
217,10,107,0,151.0,109.0,193.0,0.55,0.1,1.0,0.12
0,0,107,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12
1555,0,107,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.12
1234,15,107,0,87.63,59.9,129.0,1.97,0.3,4.5,0.11
1406,5,107,0,114.17,44.99,189.0,1.37,0.2,3.7,0.11
1706,0,108,0,87.63,59.9,129.0,1.97,0.3,4.5,0.0
1889,15,108,1,41.27,17.9,78.9,2.61,0.0,4.7,0.0
1644,10,108,1,88.87,59.9,129.0,1.93,0.3,4.5,0.5
1151,0,108,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.67
1517,0,108,0,43.4,17.9,78.9,2.4,0.0,4.7,0.5
0,0,108,0,58.97,58.97,58.97,2.7,2.7,2.7,0.4
263,0,108,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.33
297,10,108,1,165.0,109.0,193.0,0.7,0.1,1.0,0.29
1767,15,108,1,84.35,49.99,139.99,2.71,0.4,4.3,0.38
630,0,108,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.44
0,15,108,0,553.0,553.0,553.0,4.7,4.7,4.7,0.4
233,0,108,0,151.0,109.0,193.0,0.55,0.1,1.0,0.36
211,5,108,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33
74,10,108,1,58.97,58.97,58.97,2.7,2.7,2.7,0.31
1041,0,108,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36
1275,0,108,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.33
307,15,108,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.31
0,0,108,0,58.97,58.97,58.97,2.7,2.7,2.7,0.35
0,0,108,0,58.97,58.97,58.97,2.7,2.7,2.7,0.33
1360,0,108,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32
1672,20,108,0,114.17,44.99,189.0,1.37,0.2,3.7,0.3
1978,15,108,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.29
192,20,108,1,69.5,64.8,78.9,3.2,0.4,4.6,0.32
1249,0,108,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
31,15,108,1,58.97,58.97,58.97,2.7,2.7,2.7,0.33
0,0,108,0,58.97,58.97,58.97,2.7,2.7,2.7,0.36
0,0,108,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
1221,0,108,0,87.63,59.9,129.0,1.97,0.3,4.5,0.33
1265,0,108,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.32
1108,0,108,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
1397,0,108,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33
448,5,108,0,217.35,86.28,327.47,2.46,0.9,3.8,0.32
1640,0,108,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.31
782,5,108,0,217.35,86.28,327.47,2.46,0.9,3.8,0.3
1382,0,108,0,114.17,44.99,189.0,1.37,0.2,3.7,0.29
1198,10,108,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.29
2076,0,108,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.31
285,0,108,0,151.0,109.0,193.0,0.55,0.1,1.0,0.32
1992,0,108,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.32
1389,0,108,0,87.63,59.9,129.0,1.97,0.3,4.5,0.31
0,0,108,0,99.99,99.99,99.99,0.5,0.5,0.5,0.3
1186,0,108,0,114.17,44.99,189.0,1.37,0.2,3.7,0.29
1023,0,108,0,87.63,59.9,129.0,1.97,0.3,4.5,0.29
1571,0,108,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.28
1144,0,108,1,88.87,59.9,129.0,1.93,0.3,4.5,0.27
1189,10,108,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.29
278,0,108,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.3
1089,0,108,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.3
36,0,108,0,71.85,64.8,78.9,2.5,0.4,4.6,0.29
354,5,108,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.29
0,0,108,0,553.0,553.0,553.0,4.7,4.7,4.7,0.3
353,20,108,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.29
1726,15,108,1,84.35,49.99,139.99,2.71,0.4,4.3,0.31
99,0,108,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.32
351,20,108,1,69.5,64.8,78.9,3.2,0.4,4.6,0.31
0,0,108,0,58.97,58.97,58.97,2.7,2.7,2.7,0.33
22,5,108,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.32
6,20,108,1,58.97,58.97,58.97,2.7,2.7,2.7,0.32
479,0,108,0,217.35,86.28,327.47,2.46,0.9,3.8,0.33
0,5,108,0,553.0,553.0,553.0,4.7,4.7,4.7,0.32
0,0,108,0,553.0,553.0,553.0,4.7,4.7,4.7,0.32
1601,0,108,0,79.78,49.99,139.99,2.55,0.4,4.3,0.31
1411,10,108,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.31
1196,0,108,0,114.17,44.99,189.0,1.37,0.2,3.7,0.3
1024,0,108,0,43.4,17.9,78.9,2.4,0.0,4.7,0.3
567,5,108,1,221.96,86.28,327.47,2.3,0.9,3.8,0.29
242,5,108,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.3
1123,0,108,0,43.4,17.9,78.9,2.4,0.0,4.7,0.31
25,0,108,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.31
1338,0,108,0,114.17,44.99,189.0,1.37,0.2,3.7,0.3
1674,5,108,1,88.87,59.9,129.0,1.93,0.3,4.5,0.3
129,10,108,1,99.99,99.99,99.99,0.5,0.5,0.5,0.31
549,10,108,0,217.35,86.28,327.47,2.46,0.9,3.8,0.32
40,0,108,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.32
1128,0,108,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.31
1399,5,108,0,79.78,49.99,139.99,2.55,0.4,4.3,0.31
248,0,108,1,99.99,99.99,99.99,0.5,0.5,0.5,0.3
877,10,108,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.31
1301,10,108,0,79.78,49.99,139.99,2.55,0.4,4.3,0.32
1199,10,108,0,79.78,49.99,139.99,2.55,0.4,4.3,0.32
17,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.0
898,20,109,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.0
1649,10,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.5
262,0,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.33
496,10,109,1,221.96,86.28,327.47,2.3,0.9,3.8,0.25
196,0,109,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.4
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.5
225,0,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.43
301,10,109,1,69.5,64.8,78.9,3.2,0.4,4.6,0.38
971,0,109,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.44
0,10,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.4
60,0,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
519,5,109,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.33
1506,0,109,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38
44,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
189,5,109,1,553.0,553.0,553.0,4.7,4.7,4.7,0.33
660,20,109,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.38
1004,0,109,0,114.17,44.99,189.0,1.37,0.2,3.7,0.41
269,15,109,0,151.0,109.0,193.0,0.55,0.1,1.0,0.39
1261,15,109,1,88.87,59.9,129.0,1.93,0.3,4.5,0.37
1448,0,109,0,43.4,17.9,78.9,2.4,0.0,4.7,0.4
907,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.38
1192,20,109,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36
196,0,109,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
406,5,109,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.33
1175,15,109,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
579,0,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.38
495,20,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.37
0,15,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.36
1682,0,109,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.34
0,0,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.37
1108,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.35
878,0,109,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
0,0,109,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33
783,5,109,1,221.96,86.28,327.47,2.3,0.9,3.8,0.32
1140,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
291,20,109,1,165.0,109.0,193.0,0.7,0.1,1.0,0.33
147,15,109,1,58.97,58.97,58.97,2.7,2.7,2.7,0.35
20,15,109,0,71.85,64.8,78.9,2.5,0.4,4.6,0.37
1592,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.36
563,0,109,0,217.35,86.28,327.47,2.46,0.9,3.8,0.35
496,20,109,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1754,20,109,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.33
294,15,109,1,165.0,109.0,193.0,0.7,0.1,1.0,0.35
1388,0,109,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
992,0,109,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38
1259,0,109,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.37
246,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
1621,0,109,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
0,0,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
152,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.34
249,0,109,0,71.85,64.8,78.9,2.5,0.4,4.6,0.33
0,0,109,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33
1167,0,109,0,87.63,59.9,129.0,1.97,0.3,4.5,0.32
75,15,109,1,165.0,109.0,193.0,0.7,0.1,1.0,0.31
0,0,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.33
65,0,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32
372,15,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32
928,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.31
2068,10,109,1,41.27,17.9,78.9,2.61,0.0,4.7,0.31
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.32
229,0,109,0,71.85,64.8,78.9,2.5,0.4,4.6,0.31
275,15,109,1,165.0,109.0,193.0,0.7,0.1,1.0,0.31
370,15,109,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.32
1150,0,109,0,87.63,59.9,129.0,1.97,0.3,4.5,0.33
1174,10,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.32
0,0,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.32
1132,0,109,0,43.4,17.9,78.9,2.4,0.0,4.7,0.31
1642,5,109,1,107.88,44.99,189.0,1.4,0.2,3.7,0.31
1372,0,109,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32
480,15,109,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.31
453,15,109,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.32
294,5,109,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.33
1061,20,109,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
1069,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
472,20,109,1,221.96,86.28,327.47,2.3,0.9,3.8,0.33
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.34
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.34
885,5,109,1,221.96,86.28,327.47,2.3,0.9,3.8,0.33
758,0,109,0,87.63,59.9,129.0,1.97,0.3,4.5,0.34
296,15,109,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.34
1013,15,109,1,84.35,49.99,139.99,2.71,0.4,4.3,0.35
0,0,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
350,15,109,1,165.0,109.0,193.0,0.7,0.1,1.0,0.35
1519,0,109,1,41.27,17.9,78.9,2.61,0.0,4.7,0.36
1303,5,109,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
1563,0,109,0,79.78,49.99,139.99,2.55,0.4,4.3,0.37
1932,20,109,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.37
395,20,109,1,165.0,109.0,193.0,0.7,0.1,1.0,0.38
192,20,109,0,151.0,109.0,193.0,0.55,0.1,1.0,0.38
173,5,109,1,99.99,99.99,99.99,0.5,0.5,0.5,0.38
1119,5,109,1,41.27,17.9,78.9,2.61,0.0,4.7,0.38
876,10,109,0,217.35,86.28,327.47,2.46,0.9,3.8,0.39
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.39
304,15,109,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.38
608,0,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.39
1238,0,109,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.39
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.38
1444,0,109,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38
79,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.37
286,5,109,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.37
163,0,109,1,58.97,58.97,58.97,2.7,2.7,2.7,0.38
264,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.38
193,0,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
597,20,109,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38
1646,20,109,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.37
1476,15,109,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.38
0,10,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.38
25,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.38
126,10,109,1,99.99,99.99,99.99,0.5,0.5,0.5,0.38
292,20,109,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.38
713,5,109,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.39
850,0,109,0,217.35,86.28,327.47,2.46,0.9,3.8,0.39
529,20,109,1,69.5,64.8,78.9,3.2,0.4,4.6,0.39
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.39
561,0,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.39
155,0,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.39
158,5,109,1,99.99,99.99,99.99,0.5,0.5,0.5,0.38
583,0,109,0,217.35,86.28,327.47,2.46,0.9,3.8,0.39
186,0,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.39
125,10,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
1292,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.38
30,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.38
741,15,109,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.37
1863,0,109,0,114.17,44.99,189.0,1.37,0.2,3.7,0.38
1639,0,109,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38
873,15,109,1,221.96,86.28,327.47,2.3,0.9,3.8,0.37
36,0,109,1,58.97,58.97,58.97,2.7,2.7,2.7,0.38
0,0,109,0,58.97,58.97,58.97,2.7,2.7,2.7,0.38
209,0,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
1647,0,109,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38
276,5,109,1,165.0,109.0,193.0,0.7,0.1,1.0,0.37
582,5,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.38
10,0,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
1289,15,109,1,84.35,49.99,139.99,2.71,0.4,4.3,0.37
1425,0,109,1,41.27,17.9,78.9,2.61,0.0,4.7,0.38
1320,0,109,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38
97,10,109,1,99.99,99.99,99.99,0.5,0.5,0.5,0.38
192,0,109,0,151.0,109.0,193.0,0.55,0.1,1.0,0.38
422,10,109,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.38
0,15,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.39
1309,0,109,0,114.17,44.99,189.0,1.37,0.2,3.7,0.38
238,20,109,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.38
0,20,109,0,99.99,99.99,99.99,0.5,0.5,0.5,0.38
658,5,109,1,84.35,49.99,139.99,2.71,0.4,4.3,0.38
1422,15,109,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38
1236,0,109,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.38
607,0,109,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.37
200,5,109,1,99.99,99.99,99.99,0.5,0.5,0.5,0.37
1214,20,109,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.38
59,0,109,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.38
229,0,109,1,553.0,553.0,553.0,4.7,4.7,4.7,0.38
435,10,109,1,69.5,64.8,78.9,3.2,0.4,4.6,0.38
924,0,110,0,79.78,49.99,139.99,2.55,0.4,4.3,0.0
777,0,110,0,217.35,86.28,327.47,2.46,0.9,3.8,0.0
84,20,110,1,99.99,99.99,99.99,0.5,0.5,0.5,0.0
395,20,110,1,69.5,64.8,78.9,3.2,0.4,4.6,0.33
226,0,110,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.5
276,5,110,1,99.99,99.99,99.99,0.5,0.5,0.5,0.4
1318,0,110,0,87.63,59.9,129.0,1.97,0.3,4.5,0.5
1302,0,110,0,114.17,44.99,189.0,1.37,0.2,3.7,0.43
1242,10,110,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38
129,0,110,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33
1392,10,110,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.3
404,15,110,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.36
2008,10,110,1,107.88,44.99,189.0,1.4,0.2,3.7,0.42
179,5,110,1,58.97,58.97,58.97,2.7,2.7,2.7,0.46
337,15,110,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.5
0,0,110,0,58.97,58.97,58.97,2.7,2.7,2.7,0.47
861,10,110,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.44
1101,5,110,0,43.4,17.9,78.9,2.4,0.0,4.7,0.47
1583,10,110,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.44
176,0,110,0,71.85,64.8,78.9,2.5,0.4,4.6,0.47
793,0,110,0,87.63,59.9,129.0,1.97,0.3,4.5,0.45
1421,5,110,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.43
1819,0,110,0,79.78,49.99,139.99,2.55,0.4,4.3,0.41
1342,5,110,1,84.35,49.99,139.99,2.71,0.4,4.3,0.39
472,0,110,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.42
1024,0,110,0,217.35,86.28,327.47,2.46,0.9,3.8,0.4
1714,0,110,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38
1659,10,110,1,107.88,44.99,189.0,1.4,0.2,3.7,0.37
1417,0,110,0,87.63,59.9,129.0,1.97,0.3,4.5,0.39
1282,0,110,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38
637,15,110,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37
1017,0,110,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
1873,0,110,0,114.17,44.99,189.0,1.37,0.2,3.7,0.34
394,5,110,1,69.5,64.8,78.9,3.2,0.4,4.6,0.33
1603,0,110,0,43.4,17.9,78.9,2.4,0.0,4.7,0.35
743,0,110,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1687,5,110,1,41.27,17.9,78.9,2.61,0.0,4.7,0.33
895,0,110,0,87.63,59.9,129.0,1.97,0.3,4.5,0.35
248,0,110,1,553.0,553.0,553.0,4.7,4.7,4.7,0.34
0,0,110,0,553.0,553.0,553.0,4.7,4.7,4.7,0.36
1322,15,110,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.35
1180,0,110,0,79.78,49.99,139.99,2.55,0.4,4.3,0.37
229,15,110,0,71.85,64.8,78.9,2.5,0.4,4.6,0.36
941,0,110,0,87.63,59.9,129.0,1.97,0.3,4.5,0.35
588,0,110,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1036,0,110,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
