session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio,category_Akcesoria_telefoniczne,category_Anteny_RTV,category_Audio,category_Biurowe_urządzenia_wielofunkcyjne,category_Drukarki_i_skanery,category_Gry_PlayStation3,category_Gry_Xbox_360,category_Gry_i_konsole,category_Gry_komputerowe,category_Gry_na_konsole,category_Komputery,category_Monitory,category_Monitory_LCD,category_Odtwarzacze_DVD,category_Odtwarzacze_mp3_i_mp4,category_Okulary_3D,category_Przenośne_audio_i_video,category_Sprzęt_RTV,category_Słuchawki,category_Tablety,category_Tablety_i_akcesoria,category_Telefony_i_akcesoria,category_Telefony_komórkowe,category_Telefony_stacjonarne,category_Telewizory_i_akcesoria,category_Video,category_Zestawy_głośnomówiące,category_Zestawy_słuchawkowe,Gdynia,Kraków,Poznań,Radom,Szczecin,Warszawa,Wrocław
547,0,102,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0
441,20,102,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0
0,0,103,0,58.97,58.97,58.97,2.7,2.7,2.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
383,0,103,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,1
683,0,103,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1
1227,20,103,1,41.27,17.9,78.9,2.61,0.0,4.7,0.33,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
893,0,103,0,87.63,59.9,129.0,1.97,0.3,4.5,0.5,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455,15,103,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,103,0,58.97,58.97,58.97,2.7,2.7,2.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
125,20,103,1,99.99,99.99,99.99,0.5,0.5,0.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1
1365,0,103,0,87.63,59.9,129.0,1.97,0.3,4.5,0.5,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,15,103,1,165.0,109.0,193.0,0.7,0.1,1.0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
916,0,103,0,87.63,59.9,129.0,1.97,0.3,4.5,0.5,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,103,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1801,15,103,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.42,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1537,0,103,0,79.78,49.99,139.99,2.55,0.4,4.3,0.46,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,103,0,99.99,99.99,99.99,0.5,0.5,0.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
720,0,103,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.4,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
939,0,103,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,10,103,0,151.0,109.0,193.0,0.55,0.1,1.0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
0,0,103,0,99.99,99.99,99.99,0.5,0.5,0.5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
546,0,103,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1
147,0,103,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1555,0,103,0,43.4,17.9,78.9,2.4,0.0,4.7,0.29,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,0,103,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1101,15,103,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.26,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,103,0,99.99,99.99,99.99,0.5,0.5,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
982,0,103,0,114.17,44.99,189.0,1.37,0.2,3.7,0.24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1
711,15,103,0,217.35,86.28,327.47,2.46,0.9,3.8,0.23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,1
1215,0,103,0,114.17,44.99,189.0,1.37,0.2,3.7,0.22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1
1638,0,103,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.21,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,0,103,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1
1525,0,104,0,79.78,49.99,139.99,2.55,0.4,4.3,0.0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
428,0,104,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0
0,15,104,0,553.0,553.0,553.0,4.7,4.7,4.7,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257,0,104,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0
1459,10,104,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.25,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,104,0,99.99,99.99,99.99,0.5,0.5,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
134,10,104,0,151.0,109.0,193.0,0.55,0.1,1.0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
820,5,104,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,0,0,0
215,5,104,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0
1081,0,104,0,114.17,44.99,189.0,1.37,0.2,3.7,0.22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,0,0
0,0,104,0,58.97,58.97,58.97,2.7,2.7,2.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
873,0,104,1,84.35,49.99,139.99,2.71,0.4,4.3,0.18,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,5,104,0,71.85,64.8,78.9,2.5,0.4,4.6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1506,0,104,0,43.4,17.9,78.9,2.4,0.0,4.7,0.23,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1454,5,104,0,114.17,44.99,189.0,1.37,0.2,3.7,0.21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,0,0
0,0,104,0,553.0,553.0,553.0,4.7,4.7,4.7,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766,0,104,0,217.35,86.28,327.47,2.46,0.9,3.8,0.19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0
530,20,104,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0
0,0,104,0,99.99,99.99,99.99,0.5,0.5,0.5,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1477,20,104,0,43.4,17.9,78.9,2.4,0.0,4.7,0.16,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330,20,104,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.15,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,0,104,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0
1072,15,104,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.14,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1006,0,104,0,43.4,17.9,78.9,2.4,0.0,4.7,0.13,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,104,0,99.99,99.99,99.99,0.5,0.5,0.5,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,0,104,0,553.0,553.0,553.0,4.7,4.7,4.7,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,20,104,0,58.97,58.97,58.97,2.7,2.7,2.7,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
128,0,104,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
483,0,104,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0
33,15,104,0,151.0,109.0,193.0,0.55,0.1,1.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
165,0,104,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0
554,0,104,0,217.35,86.28,327.47,2.46,0.9,3.8,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,0,0
207,10,104,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0
0,15,104,0,553.0,553.0,553.0,4.7,4.7,4.7,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196,0,105,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,10,105,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
926,10,105,0,217.35,86.28,327.47,2.46,0.9,3.8,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
1287,0,105,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,0
1729,15,105,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.25,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,105,0,58.97,58.97,58.97,2.7,2.7,2.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
637,15,105,0,217.35,86.28,327.47,2.46,0.9,3.8,0.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0
134,0,105,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143,0,105,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,105,0,99.99,99.99,99.99,0.5,0.5,0.5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0,105,0,99.99,99.99,99.99,0.5,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,15,105,0,58.97,58.97,58.97,2.7,2.7,2.7,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1475,0,106,0,43.4,17.9,78.9,2.4,0.0,4.7,0.0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1399,0,106,0,43.4,17.9,78.9,2.4,0.0,4.7,0.0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1514,0,106,0,114.17,44.99,189.0,1.37,0.2,3.7,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,1,0,0,0,0,0
0,0,106,0,58.97,58.97,58.97,2.7,2.7,2.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
151,5,106,0,151.0,109.0,193.0,0.55,0.1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
222,0,106,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1200,10,106,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
275,0,106,1,58.97,58.97,58.97,2.7,2.7,2.7,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
170,0,106,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1616,0,106,0,79.78,49.99,139.99,2.55,0.4,4.3,0.22,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700,0,106,0,217.35,86.28,327.47,2.46,0.9,3.8,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0
0,0,106,0,553.0,553.0,553.0,4.7,4.7,4.7,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,106,0,553.0,553.0,553.0,4.7,4.7,4.7,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
774,0,106,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0
0,0,106,0,99.99,99.99,99.99,0.5,0.5,0.5,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
263,15,106,1,553.0,553.0,553.0,4.7,4.7,4.7,0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182,0,106,0,151.0,109.0,193.0,0.55,0.1,1.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
108,20,106,1,58.97,58.97,58.97,2.7,2.7,2.7,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
0,0,106,0,553.0,553.0,553.0,4.7,4.7,4.7,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
677,0,106,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0
1503,0,106,0,43.4,17.9,78.9,2.4,0.0,4.7,0.25,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201,0,106,0,151.0,109.0,193.0,0.55,0.1,1.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
855,0,106,0,217.35,86.28,327.47,2.46,0.9,3.8,0.23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0
7,0,106,0,71.85,64.8,78.9,2.5,0.4,4.6,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
491,15,106,1,165.0,109.0,193.0,0.7,0.1,1.0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1286,5,106,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.24,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1620,0,106,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.23,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1303,15,106,1,41.27,17.9,78.9,2.61,0.0,4.7,0.22,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,0,106,0,217.35,86.28,327.47,2.46,0.9,3.8,0.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0
107,20,106,1,99.99,99.99,99.99,0.5,0.5,0.5,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0
212,5,106,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0
1035,0,106,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.26,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,106,0,58.97,58.97,58.97,2.7,2.7,2.7,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,106,0,58.97,58.97,58.97,2.7,2.7,2.7,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
60,0,106,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,10,106,1,553.0,553.0,553.0,4.7,4.7,4.7,0.23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,5,106,0,217.35,86.28,327.47,2.46,0.9,3.8,0.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0
996,0,106,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.24,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,0,106,0,71.85,64.8,78.9,2.5,0.4,4.6,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1328,0,106,1,84.35,49.99,139.99,2.71,0.4,4.3,0.23,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99,0,106,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0
1640,20,106,0,114.17,44.99,189.0,1.37,0.2,3.7,0.24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,1,0,0,0,0,0
0,0,106,0,58.97,58.97,58.97,2.7,2.7,2.7,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
499,15,106,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0
1755,0,106,0,43.4,17.9,78.9,2.4,0.0,4.7,0.23,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152,5,106,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0
249,20,106,1,99.99,99.99,99.99,0.5,0.5,0.5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0
1201,5,106,1,41.27,17.9,78.9,2.61,0.0,4.7,0.23,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
